Trip_ID,Source,Destination,Destination_Type,Season,Cost,Package_Price,User_Budget,User_Rating,Package_Type,Package_Category,Accomidation_type,Transport_type,Package_Title,Trip_Description,Itinerary_Plan,Highlights,Image_URL,Duration_Days
T0489,Kolkata,Tirupati,Spiritual,All Season,9850,8865,12915,3.9,Budget,Adventure,Heritage Hotel,Cab / Bus / Jeep,Tirupati Getaway 6D/5N,Explore the best of Tirupati on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Tirupati. Remaining days for local exploration.,Tirupati temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://upload.wikimedia.org/wikipedia/commons/4/4e/Tirumala_090615.jpg,6
T0490,Delhi,Munnar,Hill,All Season,5040,4536,5689,4.4,Luxury,Adventure,Homestay,Cab / Bus / Jeep,Munnar Getaway 2D/1N,Explore the best of Munnar on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,2
T0491,Pune,Auli,Adventure,All Season,14389,12950,18910,4.8,Family,Beach,Campsite,Car/Coach,Auli Getaway 5D/4N,Explore the best of Auli on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Auli. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.mygoodtrip.in/wp-content/uploads/2020/08/auli-1024x694.jpg,5
T0492,Kolkata,Sundarbans,Nature,All Season,3367,3030,5046,4,Group,Nature,Ashram,Cab / Jeep / Train,Sundarbans Getaway 2D/1N,Explore the best of Sundarbans on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,2
T0493,Hyderabad,Munnar,Hill,All Season,15506,13955,20460,4.6,Budget,Adventure,Cottage,Flight / Cab,Munnar Getaway 7D/6N,Explore the best of Munnar on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,7
T0494,Pune,Khajuraho,Cultural,All Season,14009,12608,18886,4.7,Budget,Cultural,Standard Hotel,Bus / Train / Cab,Khajuraho Getaway 7D/6N,Explore the best of Khajuraho on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Khajuraho. Remaining days for local exploration.,Khajuraho City Palace; Khajuraho Heritage Walk; Local markets; Traditional performance; Museum visit,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2018/04/ksp_4720.jpg?w=890,7
T0495,Mumbai,Udaipur,Cultural,Spring,3866,3479,4751,4.5,Couple,Nature,Standard Hotel,Cab / Jeep / Train,Udaipur Getaway 2D/1N,Explore the best of Udaipur on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Udaipur. Remaining days for local exploration.,Udaipur City Palace; Udaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,2
T0496,Mumbai,Coorg,Nature,All Season,2240,2016,2934,3.8,Couple,Spiritual,Ashram,Flight / Cab,Coorg Getaway 1D/1N,Explore the best of Coorg on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Coorg. Remaining days for local exploration.,Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/oneday.travel/wp-content/uploads/up-tours-1-day-coorg-with-talacauvery-local-sightseeing-tour-package-private-car-header.jpg?fit=1400%2C700&ssl=1,1
T0497,Chennai,Andaman,Beach,Spring,7197,6477,10203,5,Family,Spiritual,Standard Hotel,Bus / Train / Cab,Andaman Getaway 3D/2N,Explore the best of Andaman on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,3
T0498,Hyderabad,Bodh Gaya,Spiritual,All Season,19416,17474,25049,5,Group,Adventure,Ashram,Flight / Cab,Bodh Gaya Getaway 10D/9N,Explore the best of Bodh Gaya on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bodh Gaya. Remaining days for local exploration.,Bodh Gaya temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8ZfvaDGmfoW2nRHXqIPoPcxb0WAGmQNHkzA&s,10
T0499,Mumbai,Ladakh,Adventure,Summer,20840,18756,25412,4,Luxury,Beach,Campsite,Train / Bus,Ladakh Getaway 9D/8N,Explore the best of Ladakh on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,9
T0500,Ahmedabad,Periyar,Nature,All Season,16640,14976,21663,4.5,Luxury,Adventure,Cottage,Bus / Train / Cab,Periyar Getaway 7D/6N,Explore the best of Periyar on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Periyar. Remaining days for local exploration.,Scenic spots around Periyar; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://kaziranganationalparkassam.in/wp-content/uploads/2021/07/kerala-periyar-national-park-season.jpg,7
T0501,Pune,Kerala,Nature,Spring,20713,18641,26404,4.5,Family,Nature,Cottage,Bus / Train / Cab,Kerala Getaway 10D/9N,Explore the best of Kerala on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Kerala. Remaining days for local exploration.,Scenic spots around Kerala; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://media.worldnomads.com/social-share-images/india/see-and-do-kerala-social.jpg,10
T0502,Ahmedabad,Spiti,Adventure,All Season,21525,19372,25636,4,Family,Spiritual,Cottage,Bus / Train / Cab,Spiti Getaway 7D/6N,Explore the best of Spiti on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Spiti. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmugeHcyurV8E1iguOdWfCnPh4gxVtrBwgeQ&s,7
T0503,Kolkata,Darjeeling,Hill,All Season,24047,21642,33844,3.6,Couple,Spiritual,Ashram,Car/Coach,Darjeeling Getaway 9D/8N,Explore the best of Darjeeling on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,9
T0504,Kolkata,Manali,Hill,Monsoon,14454,13008,18614,4.8,Family,Spiritual,Standard Hotel,Car/Coach,Manali Getaway 7D/6N,Explore the best of Manali on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Hill viewpoints near Manali; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.webp,7
T0505,Bangalore,Rishikesh,Spiritual,Summer,16138,14524,20038,4.5,Budget,Hill,Homestay,Train / Bus,Rishikesh Getaway 8D/7N,Explore the best of Rishikesh on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Rishikesh temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,8
T0506,Ahmedabad,Hampi,Cultural,All Season,2646,2381,3728,4.9,Family,Beach,Cottage,Jeep / Trek / Off-road,Hampi Getaway 1D/1N,Explore the best of Hampi on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,1
T0507,Delhi,Andaman,Beach,Spring,16760,15084,20828,4.5,Family,Cultural,Standard Hotel,Cab / Jeep / Train,Andaman Getaway 8D/7N,Explore the best of Andaman on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,8
T0508,Delhi,Darjeeling,Hill,All Season,11950,10755,14393,4.2,Couple,Hill,Cottage,Cab / Bus / Jeep,Darjeeling Getaway 5D/4N,Explore the best of Darjeeling on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,5
T0509,Chennai,Sundarbans,Nature,All Season,23372,21034,26407,4.2,Couple,Cultural,Heritage Hotel,Bus / Train / Cab,Sundarbans Getaway 10D/9N,Explore the best of Sundarbans on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,10
T0510,Jaipur,Rishikesh,Adventure,Summer,15874,14286,18215,4.7,Group,Spiritual,Cottage,Train / Bus,Rishikesh Getaway 5D/4N,Explore the best of Rishikesh on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,5
T0511,Chennai,Goa,Beach,Winter,14067,12660,17543,4.2,Budget,Nature,Standard Hotel,Bus / Train / Cab,Goa Getaway 7D/6N,Explore the best of Goa on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,7
T0512,Chennai,Ladakh,Adventure,Summer,33688,30319,50401,3.6,Group,Hill,Resort,Flight / Cab,Ladakh Getaway 10D/9N,Explore the best of Ladakh on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,10
T0513,Ahmedabad,Coorg,Nature,All Season,11713,10541,12889,3.9,Couple,Spiritual,Heritage Hotel,Train / Bus,Coorg Getaway 7D/6N,Explore the best of Coorg on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Coorg. Remaining days for local exploration.,Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/oneday.travel/wp-content/uploads/up-tours-1-day-coorg-with-talacauvery-local-sightseeing-tour-package-private-car-header.jpg?fit=1400%2C700&ssl=1,7
T0514,Mumbai,Bandhavgarh,Nature,All Season,12852,11566,16528,5,Luxury,Cultural,Ashram,Car/Coach,Bandhavgarh Getaway 8D/7N,Explore the best of Bandhavgarh on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bandhavgarh. Remaining days for local exploration.,Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,8
T0515,Mumbai,Jaipur,Cultural,Summer,13812,12430,17442,4,Group,Nature,Standard Hotel,Bus / Train / Cab,Jaipur Getaway 5D/4N,Explore the best of Jaipur on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,5
T0516,Hyderabad,Andaman,Beach,Spring,11509,10358,13900,4.5,Luxury,Nature,Ashram,Cab / Bus / Jeep,Andaman Getaway 6D/5N,Explore the best of Andaman on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,6
T0517,Jaipur,Bandhavgarh,Nature,All Season,18051,16245,25210,4,Budget,Nature,Cottage,Cab / Bus / Jeep,Bandhavgarh Getaway 10D/9N,Explore the best of Bandhavgarh on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bandhavgarh. Remaining days for local exploration.,Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,10
T0518,Chennai,Sundarbans,Nature,All Season,7660,6894,9446,4.8,Couple,Hill,Heritage Hotel,Car/Coach,Sundarbans Getaway 3D/2N,Explore the best of Sundarbans on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,3
T0519,Mumbai,Coorg,Nature,All Season,2133,1919,3137,3.6,Group,Adventure,Ashram,Bus / Train / Cab,Coorg Getaway 1D/1N,Explore the best of Coorg on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Coorg. Remaining days for local exploration.,Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/oneday.travel/wp-content/uploads/up-tours-1-day-coorg-with-talacauvery-local-sightseeing-tour-package-private-car-header.jpg?fit=1400%2C700&ssl=1,1
T0520,Pune,Hampi,Cultural,All Season,18669,16802,26510,3.9,Couple,Adventure,Campsite,Jeep / Trek / Off-road,Hampi Getaway 8D/7N,Explore the best of Hampi on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,8
T0521,Jaipur,Ladakh,Adventure,Summer,29365,26428,34685,4.6,Budget,Nature,Homestay,Cab / Jeep / Train,Ladakh Getaway 9D/8N,Explore the best of Ladakh on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,9
T0522,Bangalore,Andaman,Beach,Spring,18446,16601,26747,4.5,Group,Adventure,Heritage Hotel,Cab / Jeep / Train,Andaman Getaway 10D/9N,Explore the best of Andaman on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,10
T0523,Ahmedabad,Rishikesh,Spiritual,Summer,3840,3456,4605,4.7,Budget,Adventure,Cottage,Cab / Bus / Jeep,Rishikesh Getaway 2D/1N,Explore the best of Rishikesh on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Rishikesh temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,2
T0524,Chennai,Mysore,Cultural,All Season,19533,17579,23957,4.5,Group,Spiritual,Campsite,Jeep / Trek / Off-road,Mysore Getaway 9D/8N,Explore the best of Mysore on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Mysore. Remaining days for local exploration.,Mysore City Palace; Mysore Heritage Walk; Local markets; Traditional performance; Museum visit,https://www.holidaymonk.com/wp-content/uploads/2022/05/Mysore-Palace.webp,9
